id,title,overview,genre,label
263065,The Elephant Man,,Drama,2
317632,Agente S 03: Operazione Atlantide,,Ficção científica,3
477315,Öteki Taraf,,Drama,2
27221,Onde Sonham as Formigas Verdes,"O geologista Lance Hackett trabalha para uma companhia de mineração na Austrália. O seu trabalho está para ser comprometido, já que uma grande trio de aborígenes está planejando interromper o seu trabalho de extração de urânio em uma área que é reclamada pelos nativos.",Drama,2
643847,Boiling Point,,Drama,2
1110402,Little Boxes,,Comédia,1
60238,Hidden Secrets,,Comédia,1
1005367,The Stray,"Num cenário pós nuclear devido ao insucesso de Kennedy em deter a crise dos mísseis cubanos em 1962, Tracey Arnold tenta sobreviver em constante batalha com a sua própria humanidade.",Terror,4
733491,They Live Inside Us,,Terror,4
48645,Amor Pagão,"O professor americano de Ohio, Hazard Endicott, chega ao Taiti para tomar posse de terras em plantações que recebeu como herança. Lá, ele conhece a bela Mini Bennet, que é meio-americana e meio-taitiana. Ele apaixona-se perdidamente pela moça, e toma-a por uma nativa da ilha. Pouco a pouco, Hazard encanta-se com a vida nas ilhas do Taiti, e está praticamente decidido a abandonar os Estados Unidos.",Drama,2
222391,O Preço da Liberdade,"No ano de 2030, a América tornou-se uma versão distorcida de liberdade. A verdade é silenciada, e aqueles com fé ousada agora são terroristas – os terroristas que devem ser caçados e destruídos. Com a ajuda de seu amigo Aaron, um SEAL da Marinha especialista em informática, Zach elabora um plano para quebrar o bloco do governo para baixo em webcasts desonestos. Mas a sua proclamação de fé vem com um preço pesado. Agora, preso por o governante implacável, Jack Johansen, Zach tem que lutar por sua vida, seus amigos e sua querida esposa e filhos. Mas, mesmo com a morte batendo à sua porta, Zach deve completar sua missão – uma missão da qual ele nunca pode voltar. “A Liberdade do Silêncio” é uma história fascinante, uma que irá produzir os fogos de liberdade em todos nós!",Drama,2
82404,Juventude Em Marcha,,Drama,2
1206699,Hidden Flora,,Comédia,1
202148,Nightmare in Columbia County,,Drama,2
68964,Em Pânico,"Um grupo de adolescentes passa a noite em uma loja de móveis para uma festa de formatura, um assassino psicopata começa a caçá-los um por um.",Terror,4
279772,Scorpio Men on Prozac,,Drama,2
536208,Não é Mais uma Canção de Amor,"O filme segue Jesse, um trovador carismático, mas azarado, que se encontra em uma encruzilhada existencial quando suas más decisões têm consequências. Seu mundo sofre uma reviravolta depois de um encontro casual com Carla, uma velha paixão. Mas seu passado tóxico, os demônios pessoais de Carla e os atuais problemas de Jesse ameaçam destruir a bela reunião.",Drama,2
151368,Perseguição Virtual,"Jill (Sasha Grey), a atriz mais excitante do momento, se recusa a jantar com Nick (Elijah Wood), um fã que ganhou um encontro com ela em um concurso de Internet, organizado pela distribuidora de seu último filme. Em troca, um cara chamado Chord, posando como gerente da campanha de Jill, se propõe a ajudar Nick a seguir os passos da atriz de seu próprio computador. Nick começa um jogo em que ele percebe que é apenas um fantoche nos planos maníacos concebidos por Chord para caçar a estrela..",Ação,0
25712,The Alien Dead,,Terror,4
101440,Lutando Contra o Destino,"Baseado em história real, filme retrata a jornada de uma policial que cuida de filhos de detentos e luta para livrá-los do mesmo caminho seguido por seus pais, para que eles possam ter um futuro melhor.",Drama,2
606679,A Batida Perfeita,Uma cantora superstar e seu assistente pessoal recebem uma proposta que pode alterar o curso de suas respectivas carreiras.,Comédia,1
29412,O Fantasma de 10.000 Ligas,"Uma rocha radioativa incomum no fundo do mar transforma a vida do oceano em um monstro horrível. Quando carbonizados, corpos radioativos começam a ser levados para a costa de um cientista e agente do governo que investiga o fenômeno, e é uma conexão com um professor local de biologia marinha.",Terror,4
1213746,All I've Got & Then Some,,Comédia,1
649383,The Kings of Yorktown,,Drama,2
578196,L'engagement 1.0,,Drama,2
30903,O Estranho Vício da Senhora Wardh,"A esposa de um embaixador descobre que um dos homens em sua vida - ou seu marido, um ex-amante ou seu amante atual - pode ser um serial killer terrível.",Terror,4
507729,Marlon Wayans: Woke-ish,,Comédia,1
95744,La montaña rusa,,Comédia,1
56306,Mindflesh,,Drama,2
474165,Hidden Agenda,,Ação,0
68803,Pacto de Silêncio,Um homem é morto enquanto tenta controlar um grupo de adolescentes rebeldes em uma festa e sua mulher tenta descobrir a verdade sobre o incidente.,Drama,2
543033,Ruben Brandt: O Colecionador,"Ruben Brandt é um psicoterapeuta famoso que está convencido de que deve roubar 13 obras de arte das mais renomadas do mundo para por fim aos terríveis pesadelos que o assombram todas as noites. Para realizar esse feito, Ruben reúne um grupo de pacientes e colegas que ele pretende treinar em equipe. Não tarda para que o psicoterapeuta se torne um criminoso procurado, apelidado de ""O Colecionador"".",Ação,0
577549,Real Cases of Shadow People: The Sarah McCormick Story,,Terror,4
46005,It Came from the Sky,,Comédia,1
30515,Screech of the Decapitated,,Ficção científica,3
765765,Anthrax,,Ação,0
30995,Eu Fui Um Zumbi Adolescente,Um estudante do ensino médio (Michael Ruben) e um traficante de drogas (Steve McCoy) pousam em um rio com resíduos nucleares e saem zumbis.,Comédia,1
353420,The Rocket List,,Ficção científica,3
755249,O Assassino de Cheerleaders,"Dez anos após sobreviver a uma série de brutais assassinatos quando pertencia à equipe de líderes de torcida de seu colégio do ensino médio, Ellie está de volta à instituição como professora. Os ataques voltam a ocorrer e ela deve encontrar o assassino antes de que seja tarde demais.",Terror,4
372741,Marty Jenkins and the Vampire Bitches,,Comédia,1
1252693,Room 0,,Ficção científica,3
32583,Zombie Town,,Terror,4
64666,Assassinio al cimitero etrusco,,Terror,4
56306,Mindflesh,,Terror,4
119353,The Terror Within II,,Terror,4
57393,Africa United,,Comédia,1
155484,"Marc Mato, agente S. 077",,Ação,0
577549,Real Cases of Shadow People: The Sarah McCormick Story,,Terror,4
11936,Cidade das Mulheres,"Um empresário se vê preso em um hotel e ameaçado por mulheres em massa.  Marcello está na cabine de um trem italiano, olhando para frente quando a água mineral da mulher sentada à sua frente começa a cair em sua direção. Ele pega a garrafa e faz contato visual e a segue quando ela sai da cabine. Por alguns momentos, ela o acha atraente também. De repente, ela desce do trem e começa a andar por um campo. Marcello a segue mas a perde, e está em um grande hotel cercado por mulheres. Uma conferência feminista está ocorrendo e ele tenta escapar.",Comédia,1
1244039,Assassinos Sádicos 2: Irmãos Famintos,"Após sofrer um acidente de carro, um grupo de sequestradores é capturado por dois irmãos canibais, que planejam cortá-los em pedaços para comer suas carnes.",Terror,4
914434,Operação Escorpião,"Um agente dos serviços especiais uzbeques, Timur Saliev, está conduzindo uma operação para capturar o grupo terrorista Scorpion quando descobre que seu irmão, que ele considerava morto, está vivo e pertence a essa mesma organização.",Ação,0
145645,The Man Who Collected Food,,Comédia,1
189133,"Mayday at 40,000 Feet!",,Ação,0
1009640,O Valente,"Chase Stokes e Lana Condor estrelam este filme de guerra em que, quando um helicóptero dos EUA cai em território norte-coreano, os soldados a bordo ficam isolados e precisam fazer até o impossível para chegar vivos a casa.",Ação,0
680653,"Exorcism at 60,000 Feet",,Comédia,1
1313507,Huntress,,Terror,4
818418,2 Below 0,,Comédia,1
418691,Shadows of the Dead,,Terror,4
606960,Dybbuk Box: True Story of Chris Chambers,,Terror,4
757725,Shadow Force: Sentença de Morte,"Kyrah e Isaac já foram líderes de um grupo multinacional de forças especiais chamado Shadow Force. Eles quebraram as regras ao se apaixonarem e, para proteger o filho, se rebelaram contra a instituição. Com uma grande recompensa pelas suas cabeças e a vingativa Shadow Force à procura deles, liderada pelo antigo chefe da dupla, a luta dessa família vai se tornar uma guerra.",Ação,0
222662,Trashology,,Comédia,1
610743,Along Came the Devil II,"Depois de receber uma mensagem de voz perturbadora, Jordan (Wiggins) volta para casa, procurando respostas, apenas para encontrar seu pai afastado e ainda mais perguntas. Uma força demoníaca se uniu à cidade e ninguém está seguro. O único que parece saber alguma coisa é o reverendo da pequena cidade.",Terror,4
1499837,Fantasmagoría,,Terror,4
606679,A Batida Perfeita,Uma cantora superstar e seu assistente pessoal recebem uma proposta que pode alterar o curso de suas respectivas carreiras.,Comédia,1
1186940,Viva a Vida,"Quando dois medalhões idênticos unem os destinos de Jéssica (Thati Lopes), uma jovem desiludida com relacionamentos, e Gabriel (Rodrigo Simas), que parece incapaz de ficar sozinho, eles embarcam em uma busca pelo terceiro medalhão ou pela misteriosa Hava. Hava, há anos casada com Ben, anseia reviver a aventura dos primeiros dias de seu relacionamento. Enquanto desvendam segredos familiares e se envolvem em confusões, todos descobrem que o amor pode ser encontrado quando menos se espera.",Comédia,1
701387,Bugonia,"Dois jovens obcecados por teorias da conspiração sequestram a poderosa CEO de uma grande empresa, convencidos de que ela é uma alienígena com a intenção de destruir o planeta Terra.",Ficção científica,3
551096,Shadow of the Missing,,Terror,4
1087192,Como Treinar o Seu Dragão,"Na montanhosa Ilha de Berk, vikings e dragões são inimigos implacáveis há gerações, mas Soluço é diferente. Filho do Chefe Stoico, o Imenso, o criativo e subestimado Soluço desafia séculos de tradição ao fazer amizade com Banguela, um temido dragão Fúria da Noite. Essa relação improvável revela a verdadeira natureza dos dragões, abalando as bases da sociedade viking.",Ação,0
235704,Compromisso,"Após a fracassada missão de espionagem de seu pai, o norte-coreano Myung-Hoon e sua irmã mais nova Hye-In são enviados para um campo de prisioneiros. A fim de salvar a vida de sua irmã, Myung-Hoon se oferece como voluntário para se tornar um espião e se infiltra na Coreia do Sul como um desertor adolescente. A Inteligência Sul Coreana logo descobre as atividades dele e começam a rastreá-lo, ao mesmo tempo em que o seu próprio governo envia um assassino para eliminá-lo.",Ação,0
8337,Eles Vivem,"John Nada é um homem desempregado que anda pelas ruas da cidade procurando algo para fazer. Um dia, ele encontra um óculos de sol e, por meio deles, consegue enxergar a face verdadeira das pessoas.",Ficção científica,3
911430,F1 - O Filme,"Sonny Hayes, a lenda do automobilismo, é persuadido a deixar a aposentadoria para liderar uma equipe de Fórmula 1 em dificuldades—e ser mentor de um jovem piloto famoso—enquanto busca mais uma oportunidade de glória.",Ação,0
64360,As Artes Marciais de Shaolin,"O diabólico clã dos Manchus está determinador e eliminar todos os seus rivais no kung-fu. Com o Templo de Shaolin destruído, cruéis assassinos contratados pelos Manchus caçam os últimos sobreviventes do monastério, que buscam a ajuda dos mestres anciãos, donos de antigos segredos das artes marciais, os únicos estilos e táticas capazes de derrotar seus monstruosos inimigos. Após meses de um agonizante treinamento nos mortais estilos Tigre e Graça combinados, os monges sobreviventes se sentem preparados para um sangrento combate final contra o terrível estilo da Pele de Aço dos assassinos Manchus.",Ação,0
2463,Jogo da Vingança,O inspetor de polícia e excelente negociador de reféns Ho Sheung-Sang se vê em maus lençóis quando é arrastado para um jogo de 72 horas por um criminoso com câncer que quer se vingar dos sindicatos do crime organizado de Hong Kong.,Ação,0
57747,Punhos de Tigre,"Após matar por acidente seu melhor discípulo, Fong Sai Yuk (Fei Mang), um jovem travesso, torna-se vítima do ódio de dois mestres do kung-fu. Sedentos por vingança e durante a ausência de Fong, os perversos mestres invadem sua casa, agridem sua mãe e matam seu pai. Fong jura se vingar de seus inimigos, mas, após ser derrotado em dois sangrentos confrontos, ele concorda em permanecer escondido enquanto é treinado por sua mãe, para melhorar suas habilidades nas artes marciais. Mais forte e dono de uma arma poderosíssima, seus próprios punhos, Fong está pronto para enfrentar os mestres. O desafio se dará em praça pública. Quem vencerá essa luta?",Ação,0
12208,Cassino Royale,"Uma organização criminosa conhecida como Smersh está eliminando os agentes de todas as agências de espionagem do mundo. Afastado do Serviço Secreto Britânico, James Bond volta à ativa, elaborando uma conspiração secreta para combater o inimigo.",Ação,0
58574,Sherlock Holmes: O Jogo de Sombras,"Watson está prestes a se casar com a sua amada Mary Morstan. Porém, a única coisa com que ele não contava era que seu amigo Holmes apareceria com uma nova teoria conspiratória de que o professor Moriarty estaria por trás de uma série de assassinatos.",Ação,0
1016346,MR-9: Missão Mortal,Com Frank Grillo. Um espião de elite de Bangladesh e um agente da CIA formam uma aliança improvável para deter um império do crime implacável liderado por um magnata inescrupuloso.,Ação,0
698,007 Contra o Foguete da Morte,"Um avião carregando um foguete espacial sofre um acidente. Mas quando o Serviço Secreto Britânico vai examinar os destroços, não encontra nenhum vestígio da espaçonave. Assim, James Bond (Roger Moore) tem a missão de investigar o caso e começa indo visitar o multimilionário que construiu a aeronave e tem idéias bastantes estranhas de qual deva ser o destino da raça humana.",Ação,0
10555,O Espanta Tubarões,"Oscar é um pequeno peixe que tem sonhos grandes, que se torna um herói involuntário após pregar uma grande mentira. Após ser perseguido pelo filho do tubarão-chefe, Oscar presencia sua morte. Querendo bancar o herói, ele assume a autoria do assassinato e, com isso, se torna uma grande celebridade no mundo aquático. Porém a situação se complica quando ele é designado para repetir a façanha, eliminando outros tubarões.",Ação,0
308531,As Tartarugas Ninja: Fora das Sombras,"Auxiliado pelo Dr. Baxter Stockman, o Clã do Pé planeja libertar o vilão Destruidor. Após o plano de resgate ser descoberto por April O'Neal, as tartarugas ninja entram em ação para impedi-lo - só que fracassam graças à iniciativa de Krang, um ser alienígena que planeja invadir a Terra. Para enfrentá-los, as tartarugas contam com a ajuda de um novo combatente: Casey Jones, um policial que estava no camburão que conduzia o Destruidor quando conseguiu escapar.",Ação,0
261392,American Ultra: Armados e Alucinados,"Jesse vai interpretar um desmotivado drogado chamado Mike, que mora com sua namorada Phoebe (Stewart), em uma pequena cidade. Uma noite, suas vidas tomam um rumo inesperado quando o passado de Mike volta para assombrá-lo, e ele se torna o alvo de uma operação do governo feita para mata-lo.",Ação,0
32079,Uma Criança Por Testemunha,"Depois que um garoto presenciou o assassinato de um gângster, o FBI passa a fazer segurança para sua família. Dois assassinos profissionais são contratados pela máfia com o intuito de raptar o menino e descobrir quem matou o criminoso.",Ação,0
1084242,Zootopia 2,Os detetives Judy Hopps e Nick Wilde se encontram na trilha sinuosa de um réptil misterioso que chega a Zootopia e vira a metrópole dos mamíferos de cabeça para baixo.,Comédia,1
80474,A Rebelião dos Boxers,"Esta é uma das maiores e mais caras produções de todos os tempos do estúdio Shaw Brothers. Mistura os ingredientes de um filme de Kung-Fu tradicional com os fatos históricos ocorridos entre 1898 e 1901, quando patriotas chineses lutaram para expulsar os estrangeiros que lá viviam. Este filme é centrado na história de três jovens lutadores de artes marciais que buscam colegas patriotas insatisfeitos com os estrangeiros imperialistas e acabam se juntando a uma facção liderada por um oportunista. Uma rara oportunidade de ver a histórica rebelião, que foi retratada em vários filmes ocidentais, sendo contada pela ótica dos chineses.",Ação,0
590756,New Chilling Tales: The Anthology,,Terror,4
224223,The Gardener,,Terror,4
9334,O Escorpião Rei,"Em uma época bem remota, na cidade de Gomorra, Memnon é um governante maligno que está determinado a massacrar todos que forem contrários a ele. As poucas tribos sobreviventes, que nunca foram aliadas, se veem obrigadas a se unir para não desaparecer. Sabendo que seus inimigos acreditam e dependem das visões de um feiticeiro, eles contratam Mathayus, um eficaz mercenário, para eliminá-lo. Após se infiltrar no campo inimigo, Mathayus descobre que o feiticeiro é na verdade uma linda mulher.",Ação,0
64994,O Clube das Artes Marciais,"Três escolas de artes marciais estão em uma grande disputa para eleger quem é a melhor dentre elas. Uma delas, semeando discórdia e traição entre seus participantes, tenta desacreditar as outras duas provocando o caos para o mestre Huang. Enquanto isso, seu filho Wong Fei-Hung e seu amigo Ynlin passam o tempo tentando, sem conseguir nenhum sucesso, se passar por mestres do Kung-Fu. Até mesmo após serem humilhados por um verdadeiro instrutor das artes marciais, os dois não desistem e continuam tentando. Porém, graças a um acidente, Yinlin é seriamente ferido por Shan, um mestre de Kung-Fu da escola Jing Wu do norte. E, quando ele tem as pernas quebradas pelos capangas de Shan, tem início um dos mais genuínos clássicos do Kung-Fu já produzidos, onde as emoções e a adrenalina estão a toda velocidade.",Ação,0
15125,Dante 01: Prisão Espacial,"Na extremidade de uma galáxia, encontra-se Dante 01, a prisão espacial que reúne os piores criminosos da humanidade. Num dos últimos transportes chega um novo prisioneiro, que sobreviveu a um encontro com seres extraterrestres, e uma médica para realizar experiências pouco éticas com os presos. Com o tempo, este novo detento começa a revelar estranhos poderes que vão mergulhar a estação no caos e na rebelião, onde cada um dos habitantes será confrontado com os seus limites e os seus maiores medos.",Ficção científica,3
1454196,The Elephant in the Room,,Comédia,1
1252896,Lady Scorpions,,Ação,0
2125,Aliança Mortal,"Frank Warren (Rutger Hauer) foi preso em uma penitenciária de segurança máxima por roubar milhões em diamantes, os quais não foram recuperados. Nessa prisão unisex, cada prisioneiro tem um parceiro desconhecido. Quando eles se separam por mais de 100 jardas, um colar explosivo é acionado e mata os dois parceiros. Frank e sua parceira Tracy (Mimi Rogers), fogem para recuperar o dinheiro, mas são perseguidos pelos companheiros de Frank que o traíram durante o assalto. Agora, Frank e Tracy precisam se unir mais do que nunca, pois suas vidas dependem um do outro. Se eles forem separados a morte é certa, mas se permanecerem juntos e lutarem, os milhões estão garantidos.",Ação,0
89799,Moving August,,Comédia,1
37403,A Vingança de Vijay,"O filme relata a história de vingança de Vijay Chauhan contra um malvado e sádico sujeito chamado Kaancha, que pendura o pai de Vijay até à morte. Vijay cresce com o único objectivo de vingar a morte do seu pai. A história gira em torno de Vijay Chauhan, das suas relações com a sua família e, especialmente, da sua vingança.",Ação,0
21851,The Lost,,Terror,4
575146,Filho das Sombras,"Alguns anos depois que seu único filho desapareceu, um casal decide adotar uma criança. No orfanato, sob circunstâncias esquisitas, a esposa de luto encontra um menino selvagem e convence o marido a aceitá-lo.",Terror,4
40026,Contaminação Mutante,,Terror,4
682,007 Contra o Homem com a Pistola de Ouro,"Quando uma bala de ouro chega ao quartel-general da inteligência britânica com um ""007"" gravado nela, se acredita que James Bond será o próximo alvo de um assassino profissional que cobra um milhão de dólares por serviço. Assim, Bond vai investigar a situação e acaba descobrindo que o objetivo do matador internacional seqüestrar um cientista, que inventou um conversor solar capaz de resolver a crise de energia no planeta.",Ação,0
356237,功夫小子,,Ação,0
779221,Gatao: A Decisão,Uma fotografa chega atrasada para festa da filha recém-nascida de um chefão da máfia e o que poderia ser um desastre se transforma em um romance inesperado. A história se passa 6 anos antes de “Gatao 2: Rise of the King”.,Ação,0
42366,Dr. Jack,,Comédia,1
843633,Vingança e Redenção,Um ex-fuzileiro naval deve lutar contra sua consciência e seu código de honra quando é forçado a fazer serviços para a máfia.,Ação,0
416093,霹靂小子之虎醉龍騰,,Ação,0
274477,Terror do Pântano,Baseado em história que se passa nos pântanos amaldiçoados por vudu da Louisiana.,Terror,4
29860,Hollywood Man,,Ação,0
185457,Shadow on the Mesa,,Ação,0
1005367,The Stray,"Num cenário pós nuclear devido ao insucesso de Kennedy em deter a crise dos mísseis cubanos em 1962, Tracey Arnold tenta sobreviver em constante batalha com a sua própria humanidade.",Terror,4
480370,闇動画　恐怖コレクション,,Terror,4
222662,Trashology,,Comédia,1
40261,Il gatto dagli occhi di giada,,Terror,4
1052938,Jokerfejs,,Comédia,1
1244039,Assassinos Sádicos 2: Irmãos Famintos,"Após sofrer um acidente de carro, um grupo de sequestradores é capturado por dois irmãos canibais, que planejam cortá-los em pedaços para comer suas carnes.",Terror,4
1328803,Prisoner of War,Um oficial britânico do SAS durante a Segunda Guerra Mundial é capturado e forçado a lutar em um campo de concentração japonês.,Ação,0
540,D.E.B.S. - As Super Espiãs,"A ardente chefe criminosa Lucy Diamond está novamente na ativa e as D.E.B.S. – uma equipe de elite de super espiãs colegiais paramilitares – estão à sua procura. Mas quando sua melhor agente, a estonteante Amy Bradshaw, desaparece misteriosamente depois de ficar frente a frente com a atraente vilã, as D.E.B.S. começam uma procura incansável pelo esconderijo secreto de Lucy e nem suspeitam que Amy talvez não queira ser resgatada nesta paródia sobre espiãs sensuais e seus encontros amorosos com armas.",Ação,0
15805,Batman & Mr. Freeze: Abaixo de Zero,"Mr. Freeze vive no ártico com sua esposa conservada criogenicamente. Quando um submarino destrói a cápsula que a mantinha congelada, Mr. Freeze enlouquece com a idéia de perdê-la e sai à procura de uma doadora de tipo sangüíneo compatível para substituir seu coração. A escolhida é Barbara Gordon, filha do comissário Gordon, e também a garota por trás da heroína Batgirl. Agora, a Dupla Dinâmica tem pouco tempo para resgatá-la e tirá-la dessa tremenda fria.",Ação,0
796922,White Elephant,,Comédia,1
480370,闇動画　恐怖コレクション,,Terror,4
38469,Charlie Chan no Bairro Chinês,,Comédia,1
55663,A Volta ao Mundo Pré-Histórico,"Após uma explosão submarina perto das ilhas do Caribe, são encontrados congelados dois dinossauros (um Tiranossauro e um Brontossauro) e um homem de Neanderthal. Após serem atigindos por um raio voltam a vida, atacando a população da ilha e ameaçando a vida dos habitantes.",Ficção científica,3
914434,Operação Escorpião,"Um agente dos serviços especiais uzbeques, Timur Saliev, está conduzindo uma operação para capturar o grupo terrorista Scorpion quando descobre que seu irmão, que ele considerava morto, está vivo e pertence a essa mesma organização.",Ação,0
301668,నారా రోహిత్,,Ação,0
3007,A Mulher na Lua,,Ficção científica,3
64721,野良猫ロック　ワイルドジャンボ,,Ação,0
135675,Os Doze Cães de Natal II: O Grande Resgate,Uma garota de 12 anos usa a amizade e muitos cachorros para ensinar aos adultos o verdadeiro espírito de Natal durante a Grande Depressão americana.,Comédia,1
295465,Perdidos,,Terror,4
1054867,Uma Batalha Após a Outra,"Quando seu antigo inimigo ressurge após 16 anos, um grupo de ex-revolucionários se reúne para resgatar a filha de um dos seus membros.",Ação,0
116337,The Man Without a Body,,Terror,4
108392,¡Órale Güey!,,Ação,0
354544,Demetri Martin: Live (At The Time),,Comédia,1
89381,Runaway Nightmare,,Terror,4
118954,Shadow of Suspicion,,Comédia,1
888452,Shadow Tracker: Vampire Hunter,,Terror,4
1052938,Jokerfejs,,Comédia,1
1244039,Assassinos Sádicos 2: Irmãos Famintos,"Após sofrer um acidente de carro, um grupo de sequestradores é capturado por dois irmãos canibais, que planejam cortá-los em pedaços para comer suas carnes.",Terror,4
540,D.E.B.S. - As Super Espiãs,"A ardente chefe criminosa Lucy Diamond está novamente na ativa e as D.E.B.S. – uma equipe de elite de super espiãs colegiais paramilitares – estão à sua procura. Mas quando sua melhor agente, a estonteante Amy Bradshaw, desaparece misteriosamente depois de ficar frente a frente com a atraente vilã, as D.E.B.S. começam uma procura incansável pelo esconderijo secreto de Lucy e nem suspeitam que Amy talvez não queira ser resgatada nesta paródia sobre espiãs sensuais e seus encontros amorosos com armas.",Ação,0
15805,Batman & Mr. Freeze: Abaixo de Zero,"Mr. Freeze vive no ártico com sua esposa conservada criogenicamente. Quando um submarino destrói a cápsula que a mantinha congelada, Mr. Freeze enlouquece com a idéia de perdê-la e sai à procura de uma doadora de tipo sangüíneo compatível para substituir seu coração. A escolhida é Barbara Gordon, filha do comissário Gordon, e também a garota por trás da heroína Batgirl. Agora, a Dupla Dinâmica tem pouco tempo para resgatá-la e tirá-la dessa tremenda fria.",Ação,0
1291661,Perigo das Profundezas,"Quatro amigos correm contra a maré em uma baía famosa por suas areias movediças, mas uma ameaça à espreita agravará a situação.",Terror,4
480370,闇動画　恐怖コレクション,,Terror,4
38469,Charlie Chan no Bairro Chinês,,Comédia,1
55663,A Volta ao Mundo Pré-Histórico,"Após uma explosão submarina perto das ilhas do Caribe, são encontrados congelados dois dinossauros (um Tiranossauro e um Brontossauro) e um homem de Neanderthal. Após serem atigindos por um raio voltam a vida, atacando a população da ilha e ameaçando a vida dos habitantes.",Ficção científica,3
301668,నారా రోహిత్,,Ação,0
3007,A Mulher na Lua,,Ficção científica,3
64721,野良猫ロック　ワイルドジャンボ,,Ação,0
1327769,27 Noites,"Uma mulher é internada em uma clínica psiquiátrica pelas filhas por seu comportamento. Agora, cabe a um especialista julgar se ela está doente ou só quer curtir a vida.",Comédia,1
295465,Perdidos,,Terror,4
60961,Held Up,,Comédia,1
19621,O Traidor,"O ex-gângster Willie Parker (Terence Stamp) testemunhou contra antigos ""colegas"" e agora vive em Santa Elena, na Espanha, onde pensa que pode se esconder da vingança deles. Mas após 10 anos alguns espanhóis o sequestram e o entregam para Braddock (John Hurt) e Myron (Tim Roth), dois assassinos profissionais. Após confirmarem que era Parker, os assassinos ""pagam"" os sequestradores com uma pasta cheia de explosivos, mas um deles escapa. Eles têm ordem de levá-lo a Paris, onde Parker será ""julgado"" por Corrigan (Lennie Peters), seu ex-chefe.",Ação,0
248633,Zombie Killers: Elephant's Graveyard,,Terror,4
85605,Le martien de Noël,,Comédia,1
510689,Entre as Sombras,"Uma investigadora particular tenta resolver o assassinato do seu tio, enquanto mantém em segredo o fato dela ser de uma família de lobisomens. Ela se envolve com uma vampira (Lindsay Lohan), que é casada com um lobisomem que tenta se eleger presidente.",Terror,4
297680,Hangar 10,,Terror,4
474350,IT: Capítulo Dois,"Vinte e sete anos após o Clube dos Otários derrotar Pennywise, It está de volta. Agora adultos Os Otários seguiram com suas vidas, mas com os recentes desaparecimentos em Derry, Mike resolve reunir o grupo novamente. Perturbados pelo passado, eles precisam vencer seus medos para destruir Pennywise, que está ainda mais perigoso, de uma vez por todas.",Terror,4
22758,Il boia scarlatto,,Terror,4
107003,Le cimetière des voitures,,Ficção científica,3
1180763,Sombras do Medo,"Após um misterioso incêndio matar alguns membros de um culto, uma investigadora paranormal é chamada para tentar descobrir a verdade. Mas ao investigar o caso, ela acaba se tornando o próximo alvo de um assassino.",Ficção científica,3
61642,O Banco dos Trapaceiros,,Comédia,1
940188,Tim Travers & The Time Traveler's Paradox,,Comédia,1
10414,Nós Somos os Campeões,"Depois de ser preso por dirigir alcoolizado, o advogado Gordon Bombay é condenado a 500 horas de serviço comunitário e tem que treinar uma equipe de hóquei infantil. Primeiramente, o coração de Gordon não está em seu trabalho, mas logo ele descobre que está recuperando seu espírito competitivo e empurrando os Ducks para se tornar uma equipe a ser reconhecida.",Comédia,1
108427,Sin misericordia,,Ação,0
980477,Ne Zha 2: O Renascer da Alma,"Após uma grande catástrofe, as almas de Ne Zha e Ao Bing são salvas, mas seus corpos enfrentam a ruína. Para lhes dar uma nova vida, Taiyi Zhenren recorre à mística lótus de sete cores em uma ousada tentativa de reconstruí-los e mudar seus destinos.",Ação,0
756999,O Telefone Preto,"Após ter sido raptado por um assassino de crianças e trancado numa cave à prova de som, Finney Shaw um menino de 13 anos começa a receber chamadas num telefone desligado das vítimas anteriores do assassino. E eles estão determinados a garantir que o que aconteceu com eles não aconteça com Finney.",Terror,4
57297,Searchers 2.0,,Comédia,1
40261,Il gatto dagli occhi di giada,,Terror,4
1422096,Bom Menino,"Um cão fiel se muda com Todd, seu tutor, para uma casa de campo. Lá, ele descobre forças sobrenaturais escondidas nas sombras. Quando as entidades sombrias ameaçam seu dono, o corajoso cão deve lutar para protegê-lo.",Terror,4
1327769,27 Noites,"Uma mulher é internada em uma clínica psiquiátrica pelas filhas por seu comportamento. Agora, cabe a um especialista julgar se ela está doente ou só quer curtir a vida.",Comédia,1
1255788,O Jardineiro e a Lista da Morte,"Um jardineiro enigmático se envolve em uma trama de conspiração governamental. Seu passado e suas habilidades são a última esperança para a família de Serge Shuster, um funcionário público que entra na lista secreta de ameaças do governo por saber demais.",Ação,0
1059,A Fortaleza Escondida,"No Japão feudal, durante uma guerra sangrenta entre clãs, dois camponeses covardes e gananciosos, soldados de um exército derrotado, encontram um homem misterioso que os guia até uma fortaleza escondida nas montanhas.",Ação,0
362765,The Sound and the Shadow,,Comédia,1
1254135,"13 jours, 13 nuits",,Ação,0
474350,IT: Capítulo Dois,"Vinte e sete anos após o Clube dos Otários derrotar Pennywise, It está de volta. Agora adultos Os Otários seguiram com suas vidas, mas com os recentes desaparecimentos em Derry, Mike resolve reunir o grupo novamente. Perturbados pelo passado, eles precisam vencer seus medos para destruir Pennywise, que está ainda mais perigoso, de uma vez por todas.",Terror,4
422786,Marsietis,,Ficção científica,3
1254561,Martingale,,Comédia,1
1299046,Diamanti,,Comédia,1
